FACT-043643|1552|21|ACETAMINOFEN-CAFEINA-DIHIDROERG450MG-40MG-1MG X 10 TAB|7591519000474|6.00|114.07|684.42|0.00|0.00|035779|2027-09-01|2025-01-02 10:05:34|411939188|1|CALOX
FACT-043643|2197|22|ACETAMINOFEN-CAFEINA-DIHIDROERG650MG-50MG-1MG X 10 COMP|7591585115737|12.00|100.56|1206.72|0.00|0.00|679|2026-09-01|2025-01-02 10:05:34|411939188|1|LETI
FACT-043643|2252|23|ACIDO FOLICO10MGML X 3 AMP 1ML|7591619501048|1.00|531.56|531.56|0.00|0.00|0168|2025-02-01|2025-01-02 10:05:34|411939188|1|KLINOS
FACT-043643|1197|24|AMLODIPINA10MG X 10 TAB|7591519001358|6.00|54.70|328.20|0.00|0.00|036495|2026-10-01|2025-01-02 10:05:34|411939188|1|CALOX
FACT-043643|2337|25|AMLODIPINA5MG X 10 TAB|7591519001334|6.00|49.95|299.70|0.00|3.19|36280|2028-09-01|2025-01-02 10:05:34|411939188|1|CALOX
FACT-043643|2338|26|AMLODIPINA5MG X 30 TAB|7591519001655|12.00|112.08|1344.96|0.00|7.15|036577|2028-10-01|2025-01-02 10:05:34|411939188|1|CALOX
FACT-043643|2360|27|AMOXICILINA250MG5ML X 90ML PPS ORAL|7591020000758|1.00|349.87|349.87|0.00|47.71|445|2025-03-01|2025-01-02 10:05:34|411939188|1|VALMORCA
FACT-043643|1585|28|CAPTOPRIL25MG X 30 TAB|7591585370167|4.00|149.86|599.44|0.00|0.00|129|2028-08-01|2025-01-02 10:05:34|411939188|1|GENVEN
FACT-043643|413|29|COMPLEJO BSOL 20 ML GOTAS|7591818251331|3.00|165.35|496.05|0.00|26.92|30057|2025-03-01|2025-01-02 10:05:34|411939188|1|COFASA
FACT-043644|3152|30|ACETAMINOFEN120 MG  5 ML X 60 ML|7591519001679|6.00|90.70|544.20|0.00|6.83|035956|2026-09-01|2025-01-02 10:35:47|411939188|1|CALOX
FACT-043644|2160|31|ACETAMINOFEN650MG X 10 COMP|7591585279057|12.00|34.67|416.04|0.00|0.00|254|2026-10-01|2025-01-02 10:35:47|411939188|1|GENVEN
FACT-043644|24|32|ACETAMINOFEN650MG X 10 TAB|7592454000802|12.00|75.44|905.28|0.00|0.00|3507882|2026-09-01|2025-01-02 10:35:47|411939188|1|LA SANTE
FACT-043644|1862|33|ACETAMINOFEN650MG X 10 TAB|7591257000552|8.00|128.39|1027.12|0.00|0.00|035766|2027-07-01|2025-01-02 10:35:47|411939188|1|PFIZER
FACT-043644|2196|34|ACETAMINOFEN- CLORFENIRAMINA500MG-2MG X 6 SOB GRANU LIMON|7591585116178|3.00|339.05|1017.15|0.00|0.00|042|2026-06-01|2025-01-02 10:35:47|411939188|1|LETI
FACT-043644|10|35|ACETAMINOFEN-CAFEINA-CLORFENIR MALEDIA X 8 CAP-NOCHE X 4 CAP|7591585116000|3.00|112.49|337.47|0.00|0.00|381|2026-08-01|2025-01-02 10:35:47|411939188|1|LETI
FACT-043644|2197|36|ACETAMINOFEN-CAFEINA-DIHIDROERG650MG-50MG-1MG X 10 COMP|7591585115737|6.00|100.56|603.36|0.00|0.00|679|2026-09-01|2025-01-02 10:35:47|411939188|1|LETI
FACT-043644|553|37|ACICLOVIR400MG X 10 TAB|7598252101338|3.00|115.67|347.01|0.00|3.58|240141|2027-01-01|2025-01-02 10:35:47|411939188|1|DISTRILAB
FACT-043644|201|38|ACIDO ACETIL SALICILICO81 MG X 30 TAB|7591519008487|4.00|188.30|753.20|0.00|0.00|036462|2027-09-01|2025-01-02 10:35:47|411939188|1|CALOX
FACT-043644|2129|39|ACIDO ACETILSALICILICO81MG X 40 COMP|7591585561237|4.00|178.90|715.60|0.00|0.00|239|2026-10-01|2025-01-02 10:35:47|411939188|1|GENVEN
FACT-043644|1559|40|ACIDO VALPROICO500 MG X 30 TAB|788070552895|4.00|786.43|3145.72|0.00|0.00|240259|2027-02-01|2025-01-02 10:35:47|411939188|1|MEDRIKHA
FACT-043644|225|41|AMBROXOL ADULTO30MG-5MLX 120 ML|7592454120302|6.00|224.69|1348.14|0.00|0.00|3506053|2026-02-01|2025-01-02 10:35:47|411939188|1|LA SANTE
FACT-043644|3134|42|AMOXICILINA500 MG X 10 CAPS|7598252101154|12.00|74.97|899.64|0.00|7.41|230416|2026-04-01|2025-01-02 10:35:47|411939188|1|DISTRILAB
FACT-043644|690|43|AMOXICILINA500MG X 12 CAP|7703763070282|4.00|256.72|1026.88|0.00|0.00|3333815|2026-07-01|2025-01-02 10:35:47|411939188|1|LA SANTE
FACT-043644|2137|44|AMOXICILINA500MG X 12 CAP|7591585470492|4.00|258.07|1032.28|0.00|0.00|393|2026-10-01|2025-01-02 10:35:47|411939188|1|GENVEN
FACT-043644|814|45|AMOXICILINA-ACIDO CLAVULANICO875-125MG X 16 COMP|7591585213198|1.00|1144.00|1144.00|0.00|0.00|718|2026-11-01|2025-01-02 10:35:47|411939188|1|LETI
FACT-043644|790|46|ATORVASTATINA20MG X 30 TAB|7591585373441|4.00|304.13|1216.52|0.00|0.00|284|2026-10-01|2025-01-02 10:35:47|411939188|1|GENVEN
FACT-043644|2168|47|ATORVASTATINA40MG X 30 COMP|7591585373458|3.00|634.46|1903.38|0.00|0.00|165|2027-08-01|2025-01-02 10:35:47|411939188|1|GENVEN
FACT-043644|1350|48|ATORVASTATINA40MG X 30 TAB|788070552901|5.00|353.89|1769.45|0.00|0.00|220424|2025-04-01|2025-01-02 10:35:47|411939188|1|MEDRIKHA
FACT-043644|3157|49|AZITROMICINA500 MG X 5 TAB|7591519000979|11.00|148.29|1631.19|0.00|0.00|036216|2027-10-01|2025-01-02 10:35:47|411939188|1|CALOX
FACT-043644|3157|50|AZITROMICINA500 MG X 5 TAB|7591519000979|1.00|148.29|148.29|0.00|0.00|036217|2027-10-01|2025-01-02 10:35:47|411939188|1|CALOX
FACT-043644|2642|51|AZITROMICINA500MG X 3 TAB|7591519002027|12.00|80.38|964.56|0.00|5.13|036219|2027-11-01|2025-01-02 10:35:47|411939188|1|CALOX
FACT-043644|2253|52|BACITRACINA500UIG X 15 GRAMOS UNG TOPIC|7591619505015|1.00|232.98|232.98|0.00|0.00|0186|2028-04-01|2025-01-02 10:35:47|411939188|1|KLINOS
FACT-043644|2946|53|BETAMETASONA-CLOTRIMAZOL-GENTAMICINA05MG10MG1MG X 40 GR CREMA|7598252001034|6.00|244.25|1465.50|0.00|0.00|230605|2026-06-01|2025-01-02 10:35:47|411939188|1|DISTRILAB
FACT-043645|2518|54|BROMURO DE HIOSCINA10MG X 10 TAB|7598176000809|6.00|192.15|1152.90|0.00|3.92|BUT1222051|2025-11-01|2025-01-02 10:35:49|411939188|1|ANGELUS
FACT-043645|957|55|CANDESARTAN8 MG X 30 TAB|7592454889919|2.00|328.46|656.92|0.00|0.00|3507283|2026-07-01|2025-01-02 10:35:49|411939188|1|LA SANTE
FACT-043645|1735|56|CETIRIZINA10MG X 10 COMP|7591062016700|6.00|97.64|585.84|0.00|0.00|24108A|2027-06-01|2025-01-02 10:35:49|411939188|1|ELMOR
FACT-043645|785|57|CETIRIZINA10MG X 10 TAB|7591585174581|12.00|61.67|740.04|0.00|0.00|155|2027-09-01|2025-01-02 10:35:49|411939188|1|GENVEN
FACT-043645|2142|58|CETIRIZINA1MGML X 60 ML SUSP|7591585174598|10.00|129.78|1297.80|0.00|0.00|115|2026-07-01|2025-01-02 10:35:49|411939188|1|GENVEN
FACT-043645|2992|59|CLINDAMICINA-CLOTRIMAZOL100MG-200MG|8906081306876|3.00|383.96|1151.88|0.00|0.00|C1ARP004|2026-09-01|2025-01-02 10:35:49|411939188|1|TIARES
FACT-043645|3079|60|CLONIXINATO DE LISINA-CICLOBENZAPRINA125 MG-5 MG X 10 TABLETAS|7598252000884|2.00|529.94|1059.88|0.00|0.00|230201|2026-02-01|2025-01-02 10:35:49|411939188|1|DISTRILAB
FACT-043645|3112|61|CLORFENAMINA  PARACETAMOL  PSEUDOEFEDRINA4MG-650MG-30MG X10 COMP REC|7591585116604|3.00|294.15|882.45|0.00|0.00|208|2026-09-01|2025-01-02 10:35:49|411939188|1|LETI
FACT-043645|2970|62|CLOTRIMAZOL100 MG X 6 OVULOS  APLICADOR|8904187829503|6.00|122.17|733.02|0.00|0.00|E4S2HTA021|2027-04-01|2025-01-02 10:35:49|411939188|1|TIARES
FACT-043645|85|63|DESLORATADINA  JARABE25 MG5ML JBE X 60 ML|7703763393053|8.00|159.16|1273.28|0.00|0.00|3506070|2026-03-01|2025-01-02 10:35:49|411939188|1|LA SANTE
FACT-043645|3159|64|DESLORATADINA5 MG X 10 TAB REC|7591519008210|6.00|105.66|633.96|0.00|6.74|740524|2027-05-01|2025-01-02 10:35:49|411939188|1|CALOX
FACT-043645|2189|65|DESLORATADINA5MG X 10 COMP|7591585177469|6.00|98.53|591.18|0.00|0.00|106|2026-10-01|2025-01-02 10:35:49|411939188|1|GENVEN
FACT-043645|393|66|DESONIDA005 CREMA TUBO 15 GRAMOS|7591243815757|2.00|311.82|623.64|0.00|0.00|9435502|2026-05-01|2025-01-02 10:35:49|411939188|1|BIOTECH
FACT-043645|774|67|DEXTRAN 70SOL OFTALM X 15 ML|7591196000286|4.00|297.14|1188.56|0.00|74.29|093982|2026-09-01|2025-01-02 10:35:49|411939188|1|OFTALMI
FACT-043645|236|68|DICLOFENAC POTASICO50 MG X 10|7592454002639|12.00|34.34|412.08|0.00|0.00|3508740|2026-11-01|2025-01-02 10:35:49|411939188|1|LA SANTE
FACT-043645|1261|69|DICLOFENAC POTASICO50MG X 10 TAB|7591585279248|12.00|28.40|340.80|0.00|0.00|859|2027-10-01|2025-01-02 10:35:49|411939188|1|GENVEN
FACT-043645|1243|70|DICLOFENAC SODICO50MG X 20 BLISTER X 5 TAB DISPEN|7592454003414|6.00|370.97|2225.82|0.00|0.00|3504699|2026-08-01|2025-01-02 10:35:49|411939188|1|LA SANTE
FACT-043645|594|71|DIMENHIDRINATO50MG X10 TAB|769229220612|6.00|241.86|1451.16|0.00|0.00|860524|2027-05-01|2025-01-02 10:35:49|411939188|1|CALOX
FACT-043645|1650|72|FENITOINA SODICA250MG5ML X 1 AMP IV-IM|7598455000209|1.00|543.53|543.53|0.00|0.00|PTI-C262|2026-03-01|2025-01-02 10:35:49|411939188|1|BIOGLASS
FACT-043645|3078|73|FITOMENADIONA VIT K10 MGML 3 AMP IMIV 1 ML|75982000808|1.00|111.78|111.78|0.00|0.00|221228|2025-12-01|2025-01-02 10:35:49|411939188|1|DISTRILAB
FACT-043645|2214|74|FLAVOXATO200MG X 10 COMP|7591062901198|4.00|353.87|1415.48|0.00|0.00|24218A|2027-10-01|2025-01-02 10:35:49|411939188|1|ELMOR
FACT-043645|3160|75|FLUCONAZOL150 MG X 2 CAP|7591519001594|4.00|125.05|500.20|0.00|7.98|036493|2026-10-01|2025-01-02 10:35:49|411939188|1|CALOX
FACT-043645|212|76|FUROSEMIDA20MG X 24 TAB|7591519317411|4.00|264.78|1059.12|0.00|19.93|035919|2027-08-01|2025-01-02 10:35:49|411939188|1|CALOX
FACT-043645|2330|77|FUROSEMIDA40MG X 12 COMP|7591519317619|2.00|196.44|392.88|0.00|12.54|035988|2027-08-01|2025-01-02 10:35:49|411939188|1|CALOX
FACT-043646|786|78|HIDROCLOROTIAZIDA125MG X 30 TAB|7591585172686|6.00|337.42|2024.52|0.00|0.00|048|2026-07-01|2025-01-02 10:35:50|411939188|1|GENVEN
FACT-043646|1120|79|HIDROCLOROTIAZIDA12.5MG X 30 TAB|7598252101727|6.00|261.00|1566.00|0.00|0.00|240404|2027-04-01|2025-01-02 10:35:50|411939188|1|DISTRILAB
FACT-043646|1723|80|IBUPROFENO400MG X 10 COMP|7591062902546|2.00|215.57|431.14|0.00|0.00|21103A|2025-12-01|2025-01-02 10:35:50|411939188|1|ELMOR
FACT-043646|1725|81|IBUPROFENO600MG X 10 COMP|7591062902539|2.00|180.29|360.58|0.00|0.00|24162A|2027-09-01|2025-01-02 10:35:50|411939188|1|ELMOR
FACT-043646|2452|82|IBUPROFENO800MG X 10 COMP|7591062000150|2.00|354.08|708.16|0.00|0.00|24129A|2027-07-01|2025-01-02 10:35:50|411939188|1|ELMOR
FACT-043646|2983|83|KETOPROFENO100 MG  2 ML CAJA X 10 AMPOLLAS|8904187861770|4.00|600.37|2401.48|0.00|0.00|GN541|2025-08-01|2025-01-02 10:35:50|411939188|1|TIARES
FACT-043646|1728|84|LACTOBACILLUS RHAMNOSUS250MG X 20 CAP|7591062013389|1.00|601.85|601.85|0.00|0.00|3102|2025-11-01|2025-01-02 10:35:50|411939188|1|ELMOR
FACT-043646|2390|85|LAMOTRIGINA50MG X 30 TAB|7591020081092|3.00|323.21|969.63|0.00|20.63|27|2026-10-01|2025-01-02 10:35:50|411939188|1|VALMORCA
FACT-043646|1813|86|LORATADINA10MG X 10 TAB|7592454153300|6.00|59.03|354.18|0.00|0.00|3507082|2026-06-01|2025-01-02 10:35:50|411939188|1|LA SANTE
FACT-043646|1257|87|LOSARTAN POTASICO50MG X 10 TAB|7591585178954|6.00|69.53|417.18|0.00|0.00|445|2026-07-01|2025-01-02 10:35:50|411939188|1|GENVEN
FACT-043646|1264|88|LOSARTAN POTASICO50MG X 30 COMP|7591585278951|12.00|180.08|2160.96|0.00|0.00|452|2026-08-01|2025-01-02 10:35:50|411939188|1|GENVEN
FACT-043646|1119|89|LOSARTAN POTASICO50MG X 30 TAB|7598252001911|6.00|82.53|495.18|0.00|0.00|220428|2025-04-01|2025-01-02 10:35:50|411939188|1|DISTRILAB
FACT-043646|1930|90|MAGNESIO GLICINATO1 UND X 60 CAP|7592946001362|4.00|388.13|1552.52|0.00|0.00|6724/1362|2026-10-01|2025-01-02 10:35:50|411939188|1|ARCOIRIS
FACT-043646|2200|91|METFORMINA CLORH750MG X 30 COMP LP|7591585111661|1.00|820.48|820.48|0.00|0.00|010|2026-08-01|2025-01-02 10:35:50|411939188|1|LETI
FACT-043646|2146|92|MONTELUKAST10MG X 10 COMP|7591585274229|3.00|133.42|400.26|0.00|0.00|053|2026-08-01|2025-01-02 10:35:50|411939188|1|GENVEN
FACT-043646|2146|93|MONTELUKAST10MG X 10 COMP|7591585274229|7.00|133.42|933.94|0.00|0.00|053|2026-08-01|2025-01-02 10:35:50|411939188|1|GENVEN
FACT-043646|612|94|MONTELUKAST10MG X 10 TAB RECU|7591196002563|5.00|146.93|734.65|0.00|48.98|I013722|2025-02-01|2025-01-02 10:35:50|411939188|1|OFTALMI
FACT-043647|2160|95|ACETAMINOFEN650MG X 10 COMP|7591585279057|10.00|34.67|346.70|0.00|0.00|254|2026-10-01|2025-01-02 10:39:38|411939188|1|GENVEN
FACT-043647|553|96|ACICLOVIR400MG X 10 TAB|7598252101338|3.00|115.67|347.01|0.00|3.58|240141|2027-01-01|2025-01-02 10:39:38|411939188|1|DISTRILAB
FACT-043647|28|97|ACIDO ACETILSALICILICO81MG X 100 COMP|7591585261236|1.00|421.07|421.07|0.00|0.00|237|2026-10-01|2025-01-02 10:39:38|411939188|1|LETI
FACT-043647|1180|98|BISOPROLOL FUMARATO25MG X 30 TAB|7591519051872|2.00|241.14|482.28|0.00|15.39|035961|2027-08-01|2025-01-02 10:39:38|411939188|1|CALOX
FACT-043647|1911|99|CANDESARTAN16MG X 30 TAB|7592454003551|2.00|514.06|1028.12|0.00|10.49|3507861|2026-09-01|2025-01-02 10:39:38|411939188|1|PHARMETIQUE
FACT-043647|2924|100|DICLOFENAC POTASICO50 MG X 20 TAB|7594001101376|1.00|68.68|68.68|0.00|0.00|7790|2027-08-01|2025-01-02 10:39:38|411939188|1|PLUSANDEX
FACT-043647|2182|101|DICLOFENAC POTASICO50MG X  10 COMP|7591585119247|20.00|24.11|482.20|0.00|0.00|866|2027-10-01|2025-01-02 10:39:38|411939188|1|LETI
FACT-043647|594|102|DIMENHIDRINATO50MG X10 TAB|769229220612|3.00|241.86|725.58|0.00|0.00|860524|2027-05-01|2025-01-02 10:39:38|411939188|1|CALOX
FACT-043647|1739|103|FAMOTIDINA40MG X 20 TAB|7591062018650|2.00|186.16|372.32|0.00|0.00|24143A|2028-08-01|2025-01-02 10:39:38|411939188|1|ELMOR
FACT-043647|3117|104|IBUPROFENO400MG X 10 COMP REC|7591585277602|4.00|98.31|393.24|0.00|3.04|890.1|2027-06-01|2025-01-02 10:39:38|411939188|1|GENVEN
FACT-043647|3118|105|IBUPROFENO600MG X10 COMP REC|7591585177698|4.00|163.11|652.44|0.00|0.00|173|2027-07-01|2025-01-02 10:39:38|411939188|1|GENVEN
FACT-043647|3155|106|IBUPROFENO800 MG X 10 COMP|7591585277688|4.00|281.43|1125.72|0.00|0.00|004|2026-07-01|2025-01-02 10:39:38|411939188|1|GENVEN
FACT-043647|1813|107|LORATADINA10MG X 10 TAB|7592454153300|10.00|58.92|589.20|0.00|0.00|3507082|2026-06-01|2025-01-02 10:39:38|411939188|1|LA SANTE
FACT-043647|2323|108|LORATADINA10MG X 10 TAB|7591196002990|20.00|49.34|986.80|0.00|30.24|I126923|2025-12-01|2025-01-02 10:39:38|411939188|1|OFTALMI
FACT-043647|634|109|PREDNISOLONA3MGML X 60ML SOL ORAL|7591196006097|2.00|484.09|968.18|0.00|144.60|014635|2027-01-01|2025-01-02 10:39:38|411939188|1|OFTALMI
FACT-043647|2387|110|SILDENAFIL50MG X 2 TAB|7591020003230|6.00|103.99|623.94|0.00|11.55|701|2029-07-01|2025-01-02 10:39:38|411939188|1|VALMORCA
FACT-043648|201|111|ACIDO ACETIL SALICILICO81 MG X 30 TAB|7591519008487|3.00|188.64|565.92|0.00|0.00|036462|2027-09-01|2025-01-02 14:46:34|411939188|1|CALOX
FACT-043648|848|112|ALBENDAZOL200 MG X 6 TAB|7592454120371|3.00|146.10|438.30|0.00|0.00|3507137|2027-06-01|2025-01-02 14:46:34|411939188|1|LA SANTE
FACT-043648|410|113|COMPLEJO BX 60 TAB|7591818251386|3.00|668.67|2006.01|0.00|136.96|30254|2026-08-01|2025-01-02 14:46:34|411939188|1|COFASA
FACT-043648|622|114|DESLORATADINA5MG X 10 TAB|7591196002969|12.00|92.37|1108.44|0.00|30.79|I123924|2025-12-01|2025-01-02 14:46:34|411939188|1|OFTALMI
FACT-043648|365|115|DICLOFENAC POTASICO50MG X 20 TAB|7591519001501|36.00|65.41|2354.76|0.00|4.17|036427|2027-09-01|2025-01-02 14:46:34|411939188|1|CALOX
FACT-043649|2154|116|ACIDO FOLICO10MG X 30 TAB|7591585271495|2.00|94.08|188.16|0.00|0.00|067|2026-09-01|2025-01-03 10:00:26|411939188|1|GENVEN
FACT-043649|783|117|AMLODIPINA10MG X 30 TAB|7591585278173|2.00|119.82|239.64|0.00|0.00|209|2027-08-01|2025-01-03 10:00:26|411939188|1|GENVEN
FACT-043649|2642|118|AZITROMICINA500MG X 3 TAB|7591519002027|4.00|79.57|318.28|0.00|5.08|036219|2027-11-01|2025-01-03 10:00:26|411939188|1|CALOX
FACT-043649|2209|119|AZITROMICINA500MG X 5 COMP|7591062010210|2.00|193.77|387.54|0.00|0.00|24159a|2027-08-01|2025-01-03 10:00:26|411939188|1|ELMOR
FACT-043649|1735|120|CETIRIZINA10MG X 10 COMP|7591062016700|4.00|96.66|386.64|0.00|0.00|24108A|2027-06-01|2025-01-03 10:00:26|411939188|1|ELMOR
FACT-043649|212|121|FUROSEMIDA20MG X 24 TAB|7591519317411|2.00|262.60|525.20|0.00|19.77|035919|2027-08-01|2025-01-03 10:00:26|411939188|1|CALOX
FACT-043649|185|122|IBUPROFENO - TIOCOLCHICOSIDO600MG-4MG X 10 TAB|7592454891288|2.00|311.41|622.82|0.00|0.00|3508598|2026-11-01|2025-01-03 10:00:26|411939188|1|PHARMETIQUE
FACT-043649|602|123|OLMESARTAN20MG X 30 TAB|7592454003285|2.00|286.96|573.92|0.00|0.00|3507868|2026-09-01|2025-01-03 10:00:26|411939188|1|LA SANTE
FACT-043649|717|124|OLMESARTAN40MG X 30 TAB|7592454003278|1.00|529.68|529.68|0.00|22.07|3507870|2026-10-01|2025-01-03 10:00:26|411939188|1|LA SANTE
FACT-043649|2419|125|QUETIAPINA25MG X 30 TAB|7591020009232|2.00|309.64|619.28|0.00|42.22|13|2026-09-01|2025-01-03 10:00:26|411939188|1|VALMORCA
FACT-043649|3111|126|SULTAMICILINA750MG X 12 TAB REC|7591585578006|1.00|781.58|781.58|0.00|0.00|454-1|2026-10-01|2025-01-03 10:00:26|411939188|1|GENVEN
FACT-043650|3143|127|ACETAMINOFEN650 MG X 10 TAB|7591519005264|24.00|44.74|1073.76|0.00|2.86|036489|2027-10-01|2025-01-03 10:02:27|411939188|1|CALOX
FACT-043650|17|128|AMOXICILINA500MG X 6 CAP|7703763070299|2.00|152.47|304.94|0.00|0.00|3333816|2026-07-01|2025-01-03 10:02:27|411939188|1|LA SANTE
FACT-043650|80|129|DESLORATADINA-MONTELUKAST5MG-10MG X 10 TAB|7592454891257|2.00|319.41|638.82|0.00|0.00|3505829|2026-02-01|2025-01-03 10:02:27|411939188|1|PHARMETIQUE
FACT-043650|79|130|DESLORATADINA-MONTELUKAST5MG-10MG X 30 TAB|7592454002769|1.00|866.90|866.90|0.00|0.00|3506837|2026-05-01|2025-01-03 10:02:27|411939188|1|PHARMETIQUE
FACT-043650|3151|131|DICLOFENAC POTSICO50 MG X 10 TAB|7591519051964|10.00|38.54|385.40|0.00|2.46|036569|2027-10-01|2025-01-03 10:02:27|411939188|1|CALOX
FACT-043650|1261|132|DICLOFENAC POTASICO50MG X 10 TAB|7591585279248|12.00|28.45|341.40|0.00|0.00|859|2027-10-01|2025-01-03 10:02:27|411939188|1|GENVEN
FACT-043650|961|133|FUROATO DE MOMETASONA50MCGDOSIS X 140 DOSIS SUSP NASAL|7591196004604|1.00|482.71|482.71|0.00|98.87|093778|2025-10-01|2025-01-03 10:02:27|411939188|1|OFTALMI
FACT-043650|2175|134|LOSARTAN POTASICOHCTZ50MG-12.5MG X 15 COMP|7591585378736|2.00|175.78|351.56|0.00|0.00|105|2027-06-01|2025-01-03 10:02:27|411939188|1|GENVEN
FACT-043650|804|135|LOSARTAN POTASICO100MG X 30 COMP|7591585378927|2.00|350.70|701.40|0.00|0.00|200|2027-08-01|2025-01-03 10:02:27|411939188|1|GENVEN
FACT-043650|1264|136|LOSARTAN POTASICO50MG X 30 COMP|7591585278951|8.00|180.08|1440.64|0.00|0.00|452|2026-08-01|2025-01-03 10:02:27|411939188|1|GENVEN
FACT-043650|2405|137|MIRTAZAPINA30MG X 30 TAB|7591020008747|1.00|496.96|496.96|0.00|55.22|78|2027-09-01|2025-01-03 10:02:27|411939188|1|VALMORCA
FACT-043650|632|138|NAFAZOLINA NITRATO0.05 X 15ML SOL NASAL PED|7591196003027|2.00|98.83|197.66|0.00|53.21|I083449|2025-09-01|2025-01-03 10:02:27|411939188|1|OFTALMI
FACT-043650|26|139|NAPROXENO250 MG X 10 CAP|7592454000789|2.00|148.32|296.64|0.00|0.00|3507825|2026-09-01|2025-01-03 10:02:27|411939188|1|LA SANTE
FACT-043650|2720|140|OMEPRAZOL20 MG X 30 TAB|7592454001571|4.00|190.38|761.52|0.00|7.93|3507916|2026-09-01|2025-01-03 10:02:27|411939188|1|LA SANTE
FACT-043650|370|141|OMEPRAZOL20MG X 28 CAP|7591519001907|4.00|203.80|815.20|0.00|13.01|036564|2026-10-01|2025-01-03 10:02:27|411939188|1|CALOX
FACT-043650|163|142|OMEPRAZOL20MG X 8 CAP|7592454163682|4.00|98.98|395.92|0.00|0.00|3507918|2026-09-01|2025-01-03 10:02:27|411939188|1|LA SANTE
FACT-043650|1583|143|OMEPRAZOL20MG X 8 CAP|7591585573810|4.00|71.22|284.88|0.00|0.00|533|2026-10-01|2025-01-03 10:02:27|411939188|1|GENVEN
FACT-043650|1344|144|OXIMETAZOLINA0.5MGML X 15 ML SOL NASAL|7591585110930|2.00|225.25|450.50|0.00|0.00|180|2026-07-01|2025-01-03 10:02:27|411939188|1|LETI
